# milli_time node_id temp hum light
1598225 137 1913 6562 3
1598225 136 2006 6528 27
1598233 133 1568 6979 28
1598239 132 2063 6447 24
1598247 134 1681 6464 2
1598283 46 2164 6100 20
1598288 55 2019 6405 26
1598309 73 1850 6545 45
1598317 65 1958 6428 38
1598323 42 2496 5977 21
1598343 63 1733 6503 25
1598358 66 1912 6429 21
1598388 82 1967 6469 20
1598408 40 2301 6054 19
1598412 41 1804 6336 20
1598432 122 1511 6810 23
1598445 116 1876 6556 1
1598484 72 2058 6397 60
1598488 123 2142 6522 30
1598494 83 1938 6501 23
1598503 131 1696 6863 38
1598512 43 2416 6005 16
1598551 135 1924 6500 22
1598567 74 2205 6494 2
1598578 129 2004 6568 23
1598585 71 1963 6430 27
1598593 54 2098 6258 25
1598633 75 1865 6495 34
1598634 81 2166 6449 2
1598650 69 2344 6101 1
1598662 76 1904 6486 1
1598684 48 1889 6356 20
1598700 138 1514 6887 29
1598718 136 2003 6528 32
1598719 137 1911 6562 3
1598726 133 1567 6976 31
1598735 132 2063 6444 25
1598740 134 1681 6464 2
1598779 46 2165 6102 24
1598782 55 2020 6407 24
1598786 73 1849 6541 46
1598795 65 1958 6426 39
1598816 42 2498 5978 24
1598820 63 1732 6502 26
1598852 66 1912 6429 20
1598882 82 1966 6466 23
1598902 40 2300 6053 18
1598906 41 1803 6334 19
1598926 122 1509 6813 23
1598939 116 1877 6557 1
1598962 72 2056 6396 58
1598980 123 2143 6525 31
1598988 83 1937 6500 23
1598996 131 1696 6866 39
1599005 43 2415 6004 14
1599044 135 1926 6502 22
1599061 74 2204 6491 2
1599062 129 2006 6571 23
1599079 71 1963 6429 29
1599087 54 2097 6256 26
1599112 75 1866 6495 35
1599127 81 2166 6446 2
1599140 76 1905 6486 2
1599145 69 2342 6099 2
1599179 48 1888 6354 25
1599193 138 1515 6888 28
1599195 136 2004 6528 32
1599204 133 1566 6979 30
1599212 137 1911 6562 4
1599226 132 2064 6447 24
1599234 134 1682 6464 0
1599272 46 2164 6101 22
1599275 55 2020 6406 26
1599280 73 1850 6544 46
1599289 65 1958 6428 37
1599294 42 2497 5976 26
1599314 63 1733 6503 25
1599329 66 1913 6430 23
1599360 82 1967 6468 20
1599380 40 2301 6054 17
1599385 41 1804 6336 23
1599417 116 1875 6557 1
1599419 122 1506 6810 23
1599456 72 2058 6397 57
1599466 83 1939 6502 23
1599473 131 1693 6864 37
1599473 123 2140 6522 31
1599498 43 2417 6004 14
1599536 135 1925 6500 24
1599539 74 2205 6493 1
1599539 129 2005 6568 24
1599557 71 1963 6431 27
1599565 54 2097 6258 26
1599606 75 1865 6495 33
1599620 81 2166 6448 2
1599634 76 1904 6484 0
1599639 69 2343 6102 2
1599655 48 1889 6355 23
1599686 138 1514 6886 27
1599688 136 2002 6526 31
1599690 137 1908 6562 4
1599697 133 1565 6976 31
1599703 132 2063 6445 24
1599712 134 1681 6463 3
1599750 46 2165 6100 20
1599753 55 2020 6407 27
1599773 73 1849 6541 46
1599783 65 1958 6426 37
1599787 42 2498 5978 20
1599808 63 1733 6501 26
1599823 66 1912 6428 20
1599854 82 1966 6467 20
1599874 40 2299 6053 18
1599879 41 1802 6334 21
1599897 122 1505 6813 23
1599911 116 1876 6557 1
1599949 72 2056 6395 57
1599960 83 1937 6499 22
1599985 131 1693 6866 36
1599985 123 2139 6526 30
1599986 43 2415 6004 19
1600029 135 1926 6501 24
1600032 129 2004 6571 23
1600033 74 2204 6491 2
1600051 71 1962 6428 26
1600058 54 2097 6256 27
1600098 81 2167 6446 2
1600100 75 1866 6496 32
1600117 69 2342 6100 2
1600128 76 1904 6484 1
1600149 48 1887 6354 21
1600179 138 1514 6888 28
1600182 136 2004 6528 30
1600183 137 1908 6563 4
1600191 133 1566 6979 27
1600197 132 2064 6448 23
1600205 134 1682 6464 2
1600244 46 2164 6099 21
1600246 55 2020 6406 25
1600261 65 1958 6428 36
1600266 73 1850 6545 47
1600281 42 2497 5975 20
1600285 63 1734 6504 24
1600317 66 1913 6429 20
1600348 82 1967 6469 20
1600352 40 2299 6054 19
1600357 41 1804 6335 20
1600391 122 1501 6810 23
1600405 116 1874 6556 1
1600427 72 2057 6396 55
1600443 123 2137 6522 29
1600453 83 1938 6500 23
1600459 131 1689 6863 38
1600468 43 2416 6005 17
1600506 135 1924 6499 20
1600526 129 2004 6569 22
1600526 74 2205 6493 1
1600544 71 1963 6432 27
1600552 54 2097 6257 25
1600579 75 1865 6494 34
1600591 81 2167 6448 0
1600606 76 1904 6484 2
1600612 69 2343 6102 4
1600642 48 1888 6354 22
1600656 138 1512 6888 28
1600659 136 2003 6526 32
1600669 133 1565 6975 28
1600677 137 1906 6561 4
1600690 132 2063 6445 22
1600699 134 1682 6462 1
1600738 46 2164 6102 19
1600740 55 2021 6408 25
1600744 73 1848 6541 46
1600754 65 1958 6426 32
1600758 42 2498 5980 23
1600779 63 1733 6501 27
1600795 66 1912 6427 19
1600826 82 1966 6468 20
1600846 40 2297 6052 21
1600851 41 1802 6334 21
1600883 116 1874 6558 1
1600885 122 1501 6812 24
1600921 72 2056 6396 57
1600931 83 1937 6499 22
1600936 123 2137 6524 27
1600936 131 1686 6866 37
1600961 43 2415 6005 14
1600999 135 1923 6501 23
1601003 129 2005 6571 23
1601004 74 2204 6491 1
1601023 71 1962 6429 27
1601030 54 2097 6254 25
1601073 75 1866 6496 35
1601085 81 2167 6446 1
1601090 69 2342 6101 2
1601100 76 1905 6486 2
1601120 48 1886 6353 22
1601148 138 1512 6889 28
1601152 136 2005 6528 32
1601154 137 1904 6563 4
1601180 133 1564 6978 30
1601181 132 2065 6447 25
1601181 134 1684 6464 2
1601216 46 2163 6099 18
1601217 55 2020 6405 25
1601233 65 1958 6428 37
1601237 73 1850 6546 46
1601252 42 2497 5976 26
1601272 63 1734 6502 27
1601289 66 1913 6429 16
1601320 82 1967 6469 21
1601341 40 2298 6054 17
1601345 41 1805 6335 20
1601362 122 1499 6809 23
1601377 116 1872 6557 2
1601415 72 2057 6397 58
1601425 83 1938 6500 22
1601428 123 2132 6522 32
1601429 131 1682 6864 38
1601438 43 2416 6004 12
1601491 135 1920 6499 23
1601496 129 2004 6570 23
1601498 74 2206 6493 2
1601516 71 1963 6431 28
1601523 54 2097 6258 22
1601552 75 1865 6494 31
1601577 76 1904 6485 3
1601578 81 2167 6448 2
1601585 69 2343 6102 0
1601613 48 1888 6354 23
1601641 138 1510 6887 27
1601645 136 2003 6526 31
1601648 137 1899 6563 4
1601656 133 1563 6975 30
1601661 132 2064 6444 24
1601670 134 1684 6464 3
1601710 46 2164 6101 21
1601711 55 2021 6407 26
1601726 65 1958 6426 37
1601731 73 1848 6541 47
1601745 42 2498 5978 25
1601750 63 1733 6501 25
1601783 66 1913 6427 27
1601814 82 1967 6467 20
1601823 40 2296 6053 17
1601823 41 1802 6335 21
1601856 122 1500 6811 22
1601871 116 1873 6558 2
1601893 72 2056 6395 57
1601919 83 1936 6498 19
1601921 123 2132 6525 30
1601923 131 1681 6866 36
1601931 43 2416 6004 17
1601984 135 1919 6500 24
1601989 129 2005 6572 22
1601992 74 2204 6492 2
1602010 71 1962 6428 27
1602017 54 2097 6254 26
1602046 75 1866 6496 33
1602056 81 2167 6447 2
1602071 76 1905 6485 2
1602079 69 2342 6100 3
1602107 48 1886 6354 21
1602118 138 1512 6890 28
1602133 133 1564 6977 28
1602138 136 2005 6528 32
1602141 137 1898 6563 6
1602155 132 2066 6446 23
1602164 134 1685 6465 2
1602188 46 2163 6100 20
1602204 55 2020 6405 27
1602208 73 1850 6545 47
1602220 65 1958 6429 37
1602223 42 2497 5976 20
1602243 63 1734 6504 22
1602261 66 1914 6428 20
1602292 82 1968 6468 20
1602313 40 2297 6054 18
1602317 41 1804 6335 21
1602349 116 1871 6555 1
1602365 122 1498 6809 23
1602386 72 2057 6397 57
1602397 83 1938 6500 21
1602398 123 2130 6523 28
1602402 131 1678 6863 36
1602424 43 2415 6006 17
1602460 135 1916 6499 23
1602466 129 2004 6569 29
1602470 74 2205 6493 0
1602488 71 1963 6430 27
1602495 54 2097 6258 24
1602540 75 1864 6495 33
1602549 81 2167 6449 2
1602557 69 2343 6103 3
1602565 76 1905 6484 0
1602585 48 1887 6354 22
1602611 138 1512 6888 28
1602615 136 2001 6527 32
1602619 137 1895 6562 4
1602627 133 1562 6975 30
1602632 132 2065 6444 20
1602641 134 1685 6464 2
1602682 55 2021 6407 24
1602682 46 2164 6100 20
1602698 65 1957 6425 37
1602701 73 1848 6542 47
1602716 42 2498 5977 20
1602737 63 1734 6502 24
1602754 66 1913 6426 20
1602786 82 1968 6468 22
1602807 40 2295 6053 18
1602812 41 1803 6335 17
1602828 122 1499 6810 23
1602843 116 1872 6558 1
1602880 72 2056 6395 58
1602891 123 2131 6524 29
1602891 83 1937 6497 19
1602893 131 1678 6866 39
1602917 43 2415 6003 17
1602953 135 1917 6502 21
1602960 129 2005 6571 23
1602964 74 2204 6492 0
1602982 71 1962 6429 26
1602988 54 2097 6257 26
1603019 75 1866 6496 30
1603042 81 2168 6446 2
1603043 76 1906 6485 2
1603052 69 2342 6101 2
1603078 48 1886 6354 20
1603104 138 1513 6890 29
1603108 136 2002 6528 32
1603113 137 1895 6564 3
1603120 133 1562 6979 30
1603125 132 2065 6446 22
1603135 134 1686 6464 1
1603176 55 2020 6405 24
1603176 46 2164 6100 21
1603192 65 1957 6428 35
1603195 73 1850 6544 46
1603210 42 2495 5976 25
1603214 63 1735 6505 25
1603248 66 1914 6428 20
1603279 82 1968 6468 21
1603285 40 2295 6054 19
1603290 41 1803 6335 20
1603321 122 1500 6810 23
1603322 116 1871 6555 2
1603358 72 2057 6398 58
1603384 123 2131 6522 31
1603385 83 1937 6500 21
1603386 131 1675 6863 38
1603394 43 2416 6006 14
1603446 135 1917 6499 23
1603453 129 2004 6568 22
1603458 74 2206 6492 0
1603476 71 1963 6431 27
1603482 54 2097 6258 25
1603513 75 1864 6495 33
1603520 81 2167 6448 2
1603537 76 1905 6483 2
1603546 69 2342 6101 3
1603571 48 1887 6355 21
1603604 138 1512 6888 28
1603604 136 1999 6526 32
1603604 133 1561 6974 30
1603606 137 1894 6562 4
1603619 132 2064 6444 24
1603629 134 1686 6464 2
1603654 46 2164 6101 22
1603669 55 2021 6407 26
1603672 73 1848 6542 46
1603686 65 1957 6426 36
1603688 42 2497 5977 23
1603708 63 1734 6504 25
1603726 66 1913 6427 27
1603757 82 1968 6467 20
1603780 40 2293 6054 17
1603784 41 1801 6336 21
1603815 122 1504 6811 22
1603816 116 1871 6557 1
1603852 72 2055 6396 55
1603860 123 2132 6524 31
1603863 83 1936 6498 22
1603879 131 1674 6865 38
1603887 43 2415 6004 12
1603923 135 1920 6501 24
1603936 74 2205 6491 1
1603946 129 2006 6571 25
1603954 71 1962 6429 27
1603960 54 2097 6257 26
1603992 75 1866 6496 36
1604013 81 2167 6446 5
1604024 69 2341 6099 2
1604031 76 1906 6486 2
1604049 48 1886 6353 24
1604074 138 1514 6889 26
1604078 136 2000 6528 31
1604084 137 1896 6564 3
1604092 133 1560 6978 31
1604096 132 2066 6447 23
1604106 134 1686 6465 3
1604147 55 2020 6405 26
1604148 46 2163 6099 21
1604164 65 1957 6428 37
1604166 73 1850 6544 46
1604181 42 2495 5975 23
1604201 63 1736 6506 25
1604220 66 1914 6429 19
1604251 82 1968 6469 20
1604258 40 2294 6054 17
1604262 41 1803 6335 21
1604293 122 1508 6809 22
1604310 116 1870 6556 1
1604345 72 2057 6397 56
1604353 123 2131 6523 28
1604356 131 1671 6863 35
1604357 83 1936 6500 21
1604380 43 2416 6006 15
1604415 135 1921 6501 24
1604423 129 2005 6569 22
1604430 74 2206 6492 0
1604447 71 1962 6430 27
1604453 54 2097 6259 27
1604486 75 1864 6494 30
1604507 81 2167 6447 2
1604509 76 1906 6483 2
1604519 69 2342 6102 0
1604543 48 1887 6355 23
1604567 138 1513 6888 29
1604571 136 1998 6527 30
1604577 137 1896 6563 4
1604585 133 1560 6975 29
1604590 132 2064 6445 22
1604600 134 1685 6465 2
1604640 55 2021 6407 26
1604642 46 2164 6100 21
1604658 65 1957 6426 39
1604659 73 1847 6541 46
1604675 42 2496 5977 19
1604679 63 1736 6504 26
1604698 66 1914 6427 20
1604729 82 1967 6466 20
1604752 40 2292 6052 22
1604756 41 1801 6333 20
1604787 122 1517 6812 23
1604788 116 1870 6556 4
1604828 72 2056 6397 57
1604835 83 1935 6497 25
1604846 123 2133 6524 28
1604849 131 1668 6864 38
1604857 43 2415 6003 18
1604908 74 2205 6491 2
1604908 135 1923 6503 20
1604917 129 2006 6571 22
1604925 71 1962 6429 27
1604947 54 2096 6258 24
1604980 75 1865 6496 35
1604984 81 2166 6447 0
1604997 69 2340 6100 1
1605002 76 1906 6484 2
1605036 48 1886 6352 20
1605059 138 1514 6890 27
1605063 133 1559 6977 29
1605065 136 1998 6528 34
1605071 137 1900 6564 4
1605083 132 2066 6446 26
1605093 134 1686 6465 2
1605120 46 2163 6100 23
1605134 55 2020 6406 25
1605136 73 1849 6545 49
1605151 65 1957 6428 36
1605152 42 2495 5973 25
1605172 63 1737 6505 22
1605192 66 1914 6428 20
1605223 82 1967 6468 20
1605246 40 2293 6055 18
1605250 41 1802 6334 23
1605280 122 1520 6809 23
1605282 116 1868 6554 1
1605317 72 2057 6396 56
1605329 83 1936 6500 24
1605339 123 2131 6522 28
1605342 131 1662 6863 39
1605350 43 2417 6005 15
1605400 135 1922 6500 22
1605401 74 2207 6494 1
1605410 129 2005 6569 22
1605419 71 1962 6431 26
1605425 54 2098 6259 28
1605459 75 1864 6495 29
1605478 81 2166 6448 1
1605492 69 2341 6102 5
1605496 76 1906 6484 5
1605514 48 1887 6356 21
1605536 138 1512 6887 28
1605542 136 1996 6526 33
1605548 137 1902 6562 1
1605556 133 1558 6975 30
1605571 134 1685 6464 3
1605577 132 2065 6445 25
1605614 46 2164 6100 21
1605627 55 2022 6407 26
1605629 65 1957 6426 36
1605630 73 1847 6543 46
1605646 42 2497 5976 22
1605666 63 1737 6502 22
1605685 66 1914 6426 21
1605717 82 1967 6465 23
1605724 40 2291 6052 16
1605729 41 1801 6334 21
1605758 122 1524 6812 23
1605776 116 1868 6557 0
1605795 72 2056 6395 58
1605815 123 2133 6525 31
1605819 131 1658 6864 38
1605823 83 1935 6498 22
1605843 43 2415 6003 16
1605877 135 1924 6502 21
1605887 129 2004 6571 23
1605895 74 2206 6491 2
1605913 71 1962 6429 27
1605919 54 2097 6257 25
1605953 75 1865 6495 34
1605971 81 2165 6446 2
1605974 76 1906 6484 2
1605986 69 2341 6099 1
1606007 48 1885 6354 25
1606033 138 1512 6889 28
1606035 136 1997 6528 32
1606042 137 1905 6564 4
1606050 133 1556 6978 32
1606054 132 2066 6447 22
1606065 134 1686 6465 2
1606105 55 2020 6405 25
1606109 46 2162 6098 20
1606123 65 1957 6428 37
1606123 73 1849 6545 45
1606139 42 2495 5974 21
1606143 63 1738 6504 26
1606163 66 1915 6428 21
1606195 82 1967 6468 21
1606218 40 2293 6054 17
1606223 41 1802 6335 20
1606252 122 1524 6810 22
1606254 116 1866 6555 0
1606289 72 2058 6397 57
1606301 83 1936 6500 25
1606308 123 2132 6524 30
1606313 131 1650 6862 37
1606320 43 2416 6005 13
1606370 135 1923 6500 24
1606380 129 2002 6569 25
1606389 74 2207 6493 2
1606391 71 1962 6431 27
1606412 54 2097 6259 25
1606448 75 1863 6494 32
1606448 81 2166 6449 7
1606464 69 2341 6101 3
1606468 76 1905 6484 2
1606501 48 1887 6356 23
1606522 138 1511 6887 28
1606527 133 1555 6974 30
1606528 136 1995 6526 33
1606536 137 1907 6563 4
1606548 132 2064 6444 25
1606558 134 1686 6464 0
1606587 46 2164 6100 20
1606598 55 2021 6407 32
1606601 73 1848 6543 41
1606617 42 2497 5976 21
1606617 65 1957 6426 37
1606637 63 1738 6502 26
1606657 66 1914 6428 20
1606689 82 1967 6466 20
1606713 40 2291 6053 21
1606717 41 1800 6335 21
1606745 122 1525 6811 23
1606748 116 1865 6557 1
1606782 72 2055 6395 57
1606795 83 1934 6497 22
1606801 123 2132 6525 28
1606806 131 1646 6864 36
1606814 43 2415 6003 18
1606862 135 1926 6502 24
1606867 74 2206 6490 2
1606874 129 2003 6571 24
1606885 71 1962 6428 27
1606890 54 2097 6258 24
1606926 75 1865 6495 33
1606942 81 2165 6446 2
1606959 69 2341 6100 1
1606962 76 1906 6484 3
1606978 48 1885 6353 22
1607005 136 1995 6528 28
1607013 137 1910 6565 3
1607015 138 1512 6890 29
1607021 133 1554 6978 25
1607036 134 1687 6466 0
1607041 132 2066 6447 23
1607081 46 2162 6098 20
1607092 55 2020 6404 24
1607094 73 1849 6546 47
1607095 65 1957 6428 36
1607110 42 2495 5974 20
1607131 63 1739 6505 26
1607151 66 1915 6429 20
1607183 82 1966 6467 20
1607191 40 2291 6054 19
1607195 41 1802 6334 21
1607223 122 1524 6809 23
1607244 116 1864 6555 0
1607276 72 2056 6397 64
1607278 123 2130 6524 29
1607283 131 1638 6862 40
1607289 83 1935 6498 22
1607307 43 2417 6005 16
1607351 129 2001 6568 22
1607355 135 1927 6499 25
1607361 74 2207 6493 0
1607379 71 1962 6430 26
1607384 54 2097 6260 25
1607420 75 1863 6493 35
1607435 81 2164 6448 0
1607440 76 1906 6482 2
1607453 69 2341 6100 1
1607472 48 1886 6355 21
1607492 138 1511 6887 29
1607498 136 1994 6527 31
1607507 137 1910 6564 6
1607514 133 1552 6974 30
1607518 132 2065 6444 25
1607529 134 1687 6465 0
1607559 46 2163 6100 20
1607570 55 2021 6406 24
1607587 73 1847 6542 46
1607589 65 1957 6426 37
1607604 42 2497 5976 23
1607608 63 1736 6504 28
1607629 66 1914 6428 21
1607661 82 1966 6467 21
1607685 40 2290 6053 19
1607689 41 1800 6334 17
1607717 122 1524 6812 23
1607720 116 1864 6557 2
1607754 72 2055 6396 58
1607767 83 1934 6498 20
1607771 123 2132 6526 28
1607776 131 1635 6864 40
1607800 43 2416 6005 12
1607832 135 1931 6502 23
1607839 74 2207 6492 2
1607844 129 2000 6570 23
1607857 71 1961 6428 27
1607877 54 2097 6257 24
1607899 75 1865 6494 33
1607913 81 2164 6446 2
1607931 69 2340 6098 2
1607934 76 1906 6484 0
1607965 48 1885 6354 22
1607985 138 1513 6889 26
1607991 136 1994 6528 33
1607992 133 1552 6978 30
1608000 137 1911 6564 4
1608012 132 2065 6445 24
1608023 134 1687 6465 2
1608053 46 2162 6098 20
1608063 55 2020 6404 25
1608065 73 1849 6546 46
1608081 42 2494 5973 24
1608083 65 1957 6428 36
1608102 63 1738 6505 25
1608123 66 1915 6429 20
1608155 82 1967 6468 19
1608163 40 2291 6054 17
1608183 41 1802 6334 20
1608211 122 1520 6809 23
1608214 116 1863 6555 1
1608248 72 2057 6396 56
1608261 83 1935 6500 21
1608263 123 2130 6524 32
1608269 131 1629 6862 38
1608277 43 2416 6005 12
1608324 135 1935 6500 22
1608333 74 2208 6492 2
1608337 129 1994 6568 24
1608351 71 1963 6431 26
1608355 54 2097 6260 25
1608393 75 1864 6493 34
1608406 81 2164 6448 0
1608426 69 2341 6101 2
1608427 76 1905 6483 0
1608447 48 1887 6356 25
1608477 138 1513 6886 28
1608478 137 1912 6563 4
1608484 136 1992 6526 31
1608486 133 1550 6975 29
1608501 134 1686 6464 2
1608505 132 2064 6444 22
1608547 46 2162 6099 26
1608557 55 2021 6406 26
1608558 73 1847 6542 48
1608561 65 1957 6426 37
1608575 42 2496 5976 23
1608595 63 1737 6503 25
1608617 66 1915 6428 20
1608649 82 1966 6466 20
1608657 40 2290 6053 19
1608662 41 1800 6334 20
1608688 122 1522 6811 22
1608708 116 1863 6557 1
1608726 72 2055 6396 57
1608755 83 1933 6497 23
1608756 123 2131 6526 31
1608762 131 1625 6865 36
1608770 43 2416 6004 16
1608815 129 1992 6569 24
1608817 135 1940 6502 24
1608827 74 2207 6492 2
1608844 71 1961 6429 26
1608849 54 2096 6258 26
1608887 75 1864 6494 35
1608900 81 2165 6447 0
1608904 69 2340 6098 2
1608905 76 1906 6484 2
1608936 48 1886 6354 22
1608954 138 1516 6889 28
1608961 136 1993 6528 30
1608972 137 1912 6564 4
1608979 133 1549 6979 28
1608983 132 2067 6446 23
1608994 134 1686 6465 3
1609025 46 2162 6098 21
1609034 55 2020 6404 26
1609052 73 1848 6546 47
1609055 65 1958 6428 37
1609068 42 2495 5973 20
1609073 63 1738 6504 24
1609094 66 1915 6429 20
1609127 82 1966 6468 18
1609151 40 2290 6055 18
1609156 41 1801 6333 20
1609182 122 1519 6810 23
1609186 116 1863 6556 1
1609219 72 2057 6396 62
1609232 83 1935 6499 22
1609233 123 2129 6524 29
1609239 131 1620 6863 37
1609263 43 2417 6006 16
1609294 135 1942 6500 22
1609305 74 2209 6492 2
1609308 129 1989 6568 23
1609322 71 1962 6432 26
1609342 54 2096 6262 25
1609366 75 1863 6493 33
1609377 81 2165 6448 2
1609399 69 2341 6101 2
1609399 76 1906 6483 1
1609430 48 1886 6356 22
1609447 138 1517 6888 28
1609455 136 1990 6527 33
1609457 133 1548 6974 30
1609465 137 1911 6562 3
1609476 132 2066 6443 23
1609488 134 1684 6463 3
1609519 46 2162 6099 19
1609528 55 2021 6406 25
1609529 73 1847 6543 46
1609546 42 2497 5976 23
1609549 65 1957 6426 36
1609566 63 1737 6502 25
1609588 66 1914 6428 21
1609620 82 1966 6466 21
1609630 40 2289 6053 19
1609634 41 1800 6333 20
1609682 122 1520 6811 24
1609682 116 1863 6557 2
1609713 72 2056 6394 58
1609726 123 2131 6526 29
1609726 83 1932 6497 17
1609732 131 1618 6864 38
1609740 43 2415 6005 15
1609786 135 1946 6501 25
1609799 74 2207 6490 1
1609801 129 1987 6569 17
1609816 71 1961 6430 27
1609820 54 2096 6260 25
1609860 75 1864 6495 35
1609870 81 2164 6447 3
1609893 76 1906 6485 3
1609893 69 2341 6099 1
1609907 48 1885 6354 18
1609940 138 1520 6890 28
1609943 137 1911 6564 6
1609948 136 1991 6528 32
1609950 133 1546 6979 28
1609966 134 1684 6464 0
1609970 132 2067 6446 25
1610013 46 2161 6098 21
1610021 55 2020 6405 26
1610023 73 1848 6545 44
1610026 65 1957 6428 37
1610039 42 2495 5972 24
1610060 63 1738 6506 25
1610082 66 1915 6430 22
1610114 82 1966 6468 21
1610124 40 2290 6054 17
1610128 41 1801 6333 21
1610154 122 1519 6809 20
1610158 116 1862 6556 2
1610191 72 2057 6397 57
1610218 123 2131 6523 31
1610220 83 1934 6499 22
1610225 131 1613 6862 37
1610233 43 2417 6004 14
1610279 135 1947 6499 24
1610293 74 2208 6493 1
1610294 129 1985 6567 23
1610310 71 1961 6432 28
1610314 54 2096 6260 25
1610355 75 1863 6493 33
1610364 81 2166 6449 1
1610371 76 1906 6483 2
1610371 69 2341 6101 3
1610401 48 1886 6356 24
1610425 136 1989 6527 32
1610433 138 1522 6888 28
1610436 137 1908 6563 3
1610444 133 1544 6975 29
1610447 132 2066 6444 24
1610459 134 1681 6465 2
1610491 46 2162 6099 20
1610499 55 2021 6406 25
1610516 73 1846 6542 46
1610520 65 1957 6426 41
1610533 42 2497 5976 26
1610537 63 1738 6504 25
1610560 66 1914 6428 20
1610592 82 1966 6465 19
1610618 40 2288 6053 19
1610622 41 1799 6332 21
1610647 122 1520 6812 23
1610652 116 1863 6557 1
1610685 72 2056 6396 56
1610698 83 1933 6497 22
1610703 131 1611 6864 38
1610711 123 2133 6525 29
1610726 43 2416 6004 12
1610771 74 2207 6491 2
1610771 129 1985 6569 24
1610772 135 1950 6502 24
1610788 71 1961 6430 27
1610808 54 2095 6259 26
1610833 75 1865 6495 34
1610841 81 2165 6446 5
1610865 76 1906 6484 0
1610866 69 2340 6099 1
1610895 48 1885 6354 25
1610910 138 1525 6889 28
1610923 136 1990 6528 31
1610923 133 1544 6978 28
1610930 137 1909 6564 5
1610941 132 2068 6446 21
1610953 134 1681 6465 2
1610985 46 2162 6098 20
1610992 55 2020 6404 26
1610994 73 1848 6545 46
1610998 65 1958 6428 37
1611011 42 2495 5974 22
1611031 63 1738 6506 25
1611054 66 1915 6429 20
1611086 82 1966 6468 22
1611096 40 2288 6054 20
1611100 41 1801 6333 22
1611141 122 1518 6810 25
1611146 116 1862 6555 2
1611178 72 2058 6396 57
1611188 123 2131 6524 28
1611192 83 1933 6498 22
1611196 131 1608 6862 39
1611203 43 2417 6005 15
1611248 135 1952 6498 24
1611264 74 2209 6493 1
1611265 129 1984 6566 24
1611281 71 1962 6432 27
1611285 54 2095 6261 25
1611327 75 1864 6492 33
1611335 81 2166 6448 2
1611342 76 1906 6483 1
1611360 69 2342 6102 2
1611372 48 1886 6356 20
1611403 138 1526 6888 28
1611407 137 1907 6563 5
1611411 136 1987 6528 30
1611415 133 1542 6974 29
1611430 134 1680 6464 2
1611434 132 2068 6444 21
1611481 46 2164 6098 24
1611486 55 2021 6406 24
1611487 73 1846 6542 46
1611492 65 1957 6425 36
1611504 42 2496 5977 19
1611524 63 1737 6504 26
1611548 66 1915 6428 22
1611580 82 1966 6466 20
1611590 40 2287 6053 19
1611595 41 1799 6332 20
1611619 122 1517 6812 20
1611624 116 1862 6556 1
1611656 72 2056 6395 58
1611670 83 1932 6496 22
1611681 123 2133 6526 28
1611689 131 1606 6864 33
1611696 43 2415 6003 18
1611741 135 1956 6500 22
1611758 129 1984 6569 22
1611758 74 2207 6491 2
1611775 71 1961 6430 28
1611779 54 2096 6260 24
1611806 75 1865 6494 33
1611828 81 2165 6448 2
1611836 76 1905 6485 2
1611838 69 2341 6098 1
1611866 48 1886 6354 21
1611896 138 1528 6888 28
1611901 137 1907 6564 6
1611904 136 1989 6529 33
1611908 133 1542 6978 29
1611912 132 2069 6447 25
1611924 134 1679 6466 2
1611958 46 2163 6098 21
1611963 55 2020 6404 27
1611980 73 1848 6544 45
1611986 65 1958 6428 37
1611998 42 2495 5973 23
1612002 63 1739 6507 25
1612026 66 1915 6429 21
1612058 82 1966 6467 20
1612085 40 2287 6054 19
1612089 41 1800 6332 20
1612112 122 1516 6810 24
1612118 116 1862 6555 1
1612150 72 2057 6396 57
1612164 83 1933 6498 23
1612166 131 1603 6862 37
1612174 123 2132 6524 30
1612189 43 2416 6006 17
1612234 135 1958 6499 23
1612235 129 1981 6568 23
1612236 74 2209 6492 0
1612253 71 1961 6432 28
1612273 54 2095 6262 26
1612300 75 1864 6492 32
1612306 81 2166 6448 2
1612330 76 1905 6484 1
1612333 69 2342 6100 1
1612359 48 1886 6357 20
1612372 138 1528 6888 28
1612381 136 1987 6527 31
1612386 133 1540 6974 30
1612394 137 1905 6563 4
1612405 132 2068 6444 25
1612418 134 1680 6464 2
1612452 46 2164 6098 21
1612457 55 2020 6406 25
1612458 73 1846 6542 45
1612464 65 1957 6424 37
1612475 42 2495 5976 25
1612495 63 1738 6504 25
1612519 66 1914 6428 21
1612552 82 1965 6466 21
1612563 40 2286 6052 17
1612567 41 1799 6332 20
1612606 122 1520 6812 23
1612612 116 1862 6556 6
1612644 72 2057 6394 58
1612650 123 2132 6526 30
1612658 83 1932 6496 21
1612659 131 1603 6864 38
1612682 43 2415 6002 14
1612726 135 1961 6501 23
1612728 129 1982 6570 22
1612730 74 2208 6490 2
1612747 71 1960 6430 25
1612750 54 2094 6260 28
1612795 75 1864 6494 31
1612799 81 2166 6447 5
1612808 76 1906 6484 0
1612811 69 2341 6098 1
1612837 48 1886 6355 24
1612865 138 1530 6890 26
1612872 137 1906 6565 5
1612874 136 1988 6528 32
1612880 133 1540 6977 30
1612895 134 1680 6465 3
1612898 132 2068 6446 23
1612930 46 2164 6096 21
1612951 55 2020 6405 26
1612951 73 1847 6545 46
1612958 65 1957 6427 37
