# Time Mote_ID Temperature Motion CO2
861 2 262 2051 894
861 3 380 2293 1000
861 4 370 2656 920
861 5 364 2597 965
862 0 364 2511 907
862 1 280 2563 904
862 2 263 2618 894
862 3 380 2212 1000
862 4 370 2656 920
862 5 364 2552 964
863 0 364 2692 907
863 1 280 2563 904
863 2 263 2620 894
863 3 380 2315 1000
863 4 370 2656 920
863 5 364 2593 965
864 0 364 1880 907
864 1 279 2558 905
864 2 263 2618 895
864 3 380 2351 1000
864 4 370 2656 917
864 5 364 2603 965
865 0 364 2702 907
865 1 280 2514 905
865 2 263 377 894
865 3 380 2331 1000
865 4 370 2656 920
865 5 364 2543 965
866 0 364 2500 904
866 1 280 1610 903
866 2 263 2027 895
866 3 380 2310 1000
866 4 370 2657 920
866 5 364 2582 965
867 0 364 2507 907
867 1 280 2563 904
867 2 263 2562 895
867 3 380 2353 1000
867 4 370 2656 920
867 5 364 2598 965
868 0 364 2504 907
868 1 280 2562 905
868 2 263 2615 895
868 3 380 2293 1000
868 4 370 2656 920
868 5 364 1659 965
869 0 364 2540 907
869 1 280 2562 904
869 2 263 2620 894
869 3 380 2349 1000
869 4 370 2656 920
869 5 364 2351 962
870 0 364 2454 907
870 1 279 2562 905
870 2 263 2621 895
870 3 380 2318 1000
870 4 370 2657 920
870 5 364 2672 965
871 0 364 2447 907
871 1 280 2560 905
871 2 263 2618 895
871 3 380 2389 1000
871 4 370 2656 920
871 5 364 2564 967
872 0 364 2472 907
872 1 280 2562 904
872 2 263 2619 894
872 3 380 2389 1000
872 4 370 2656 920
872 5 364 2526 965
873 0 364 2534 907
873 1 280 2564 904
873 2 263 2618 894
873 3 380 2307 1000
873 4 370 2657 920
873 5 364 2481 961
874 0 364 2538 907
874 1 280 2563 903
874 2 263 2620 894
874 3 380 2313 1000
874 4 370 1927 920
874 5 364 2557 965
875 0 364 2557 907
875 1 280 2563 905
875 2 263 2619 895
875 3 380 2315 1000
875 4 370 2654 920
875 5 364 1692 965
876 0 364 2466 907
876 1 281 2562 904
876 2 263 2619 894
876 3 380 2307 1000
876 4 370 2656 920
876 5 364 2695 965
877 0 364 2590 904
877 1 280 2563 904
877 2 263 2621 895
877 3 380 2336 1000
877 4 370 2656 920
877 5 364 2686 965
878 0 364 2508 903
878 1 281 2562 904
878 2 263 2621 894
878 3 380 2327 1000
878 4 370 2462 920
878 5 364 2683 965
879 0 364 2555 904
879 1 280 2563 904
879 2 263 2620 894
879 3 380 2353 1000
879 4 370 2656 919
879 5 364 2507 961
880 0 364 2543 907
880 1 280 2561 904
880 2 263 2619 890
880 3 380 2307 1000
880 4 370 2654 920
880 5 364 2479 965
881 0 364 2471 904
881 1 280 2562 904
881 2 263 2620 895
881 3 380 2322 1000
881 4 370 1756 919
881 5 364 2627 962
882 0 364 2521 907
882 1 280 2563 904
882 2 263 2619 894
882 3 380 2334 1000
882 4 370 2501 921
882 5 364 2382 967
883 0 364 2542 904
883 1 280 2563 905
883 2 263 2619 894
883 3 380 2371 1000
883 4 370 2552 920
883 5 364 395 965
884 0 364 2499 904
884 1 280 2562 905
884 2 263 2620 891
884 3 380 2375 1000
884 4 370 2641 922
884 5 364 2695 962
885 0 364 2546 904
885 1 280 2563 907
885 2 263 2620 895
885 3 380 2621 1000
885 4 370 2653 920
885 5 364 2696 965
886 0 364 2576 904
886 1 281 2563 904
886 2 263 2618 895
886 3 380 2170 1000
886 4 370 2657 921
886 5 364 1800 965
887 0 364 2511 904
887 1 280 2562 904
887 2 263 2621 895
887 3 380 2424 1000
887 4 370 2653 920
887 5 364 2696 963
888 0 364 2700 907
888 1 281 2564 905
888 2 263 2619 895
888 3 380 2388 1000
888 4 370 2656 920
888 5 364 2480 965
889 0 364 2697 904
889 1 281 2563 905
889 2 263 2619 895
889 3 380 2355 1000
889 4 370 2656 920
889 5 364 2568 962
890 0 364 2569 904
890 1 281 2563 905
890 2 263 2619 895
890 3 380 2356 1000
890 4 370 2656 921
890 5 364 1845 965
891 0 364 2531 907
891 1 281 2563 905
891 2 263 2621 895
891 3 380 2308 1000
891 4 370 388 920
891 5 364 2581 961
892 0 364 2440 907
892 1 281 2316 904
892 2 263 2621 895
892 3 380 2323 1000
892 4 370 2656 920
892 5 364 2631 965
893 0 364 2477 907
893 1 281 1877 905
893 2 263 2612 894
893 3 380 2320 1000
893 4 370 2343 921
893 5 364 2588 962
894 0 364 2512 907
894 1 281 2482 903
894 2 263 2610 894
894 3 380 2389 1000
894 4 370 2652 920
894 5 364 2600 965
895 0 364 2488 907
895 1 282 932 904
895 2 263 2620 894
895 3 380 2326 1000
895 4 370 753 920
895 5 364 2599 963
896 0 364 2544 907
896 1 281 1183 904
896 2 263 2619 894
896 3 380 2320 1000
896 4 370 2272 920
896 5 364 2604 965
897 0 364 2538 907
897 1 281 2554 907
897 2 263 2621 894
897 3 380 2397 1000
897 4 370 2656 920
897 5 364 2560 965
898 0 364 2477 904
898 1 281 2561 903
898 2 263 2620 895
898 3 380 2340 1000
898 4 370 2656 920
898 5 364 2597 965
899 0 364 2538 907
899 1 281 2563 904
899 2 263 2621 895
899 3 380 2342 1000
899 4 370 2656 920
899 5 364 2545 962
900 0 364 2533 907
900 1 281 2563 904
900 2 263 2302 895
900 3 380 2343 1000
900 4 370 2656 920
900 5 364 2619 961
901 0 364 2505 907
901 1 281 2561 904
901 2 263 2035 891
901 3 380 2307 1000
901 4 370 2656 920
901 5 364 2521 965
902 0 364 2545 904
902 1 281 2561 904
902 2 263 2621 894
902 3 380 2318 1000
902 4 370 2656 920
902 5 364 2627 961
903 0 364 2549 904
903 1 281 2563 905
903 2 263 2620 895
903 3 380 2351 1000
903 4 370 2656 920
903 5 364 2588 964
904 0 364 2523 907
904 1 281 2563 905
904 2 263 2621 891
904 3 380 2339 1000
904 4 370 2657 920
904 5 364 2602 965
905 0 364 2563 908
905 1 282 2563 905
905 2 263 2620 894
905 3 380 2370 1000
905 4 370 2656 920
905 5 364 2588 962
906 0 364 2509 907
906 1 282 2563 903
906 2 263 2621 894
906 3 380 2336 1000
906 4 370 2657 920
906 5 364 2597 965
907 0 364 2536 903
907 1 282 2560 904
907 2 263 2618 891
907 3 380 2362 1000
907 4 370 2656 920
907 5 364 2599 964
908 0 364 2481 904
908 1 282 2561 904
908 2 263 2621 894
908 3 380 2337 1000
908 4 370 2657 920
908 5 364 2608 965
909 0 364 2479 904
909 1 283 2561 904
909 2 263 2619 891
909 3 380 2315 1000
909 4 370 2656 920
909 5 364 2596 965
910 0 364 2544 904
910 1 283 2562 905
910 2 262 2621 894
910 3 380 2351 1000
910 4 370 2656 920
910 5 364 2597 965
911 0 364 2518 907
911 1 284 2558 905
911 2 262 2621 895
911 3 380 2348 1000
911 4 370 2656 918
911 5 364 2618 965
912 0 364 2469 907
912 1 284 2562 904
912 2 263 2619 894
912 3 380 2321 1000
912 4 370 2656 920
912 5 364 2582 965
913 0 364 2541 904
913 1 284 2563 904
913 2 263 2620 895
913 3 380 2336 1000
913 4 370 2657 920
913 5 364 2547 965
914 0 364 2465 907
914 1 284 2563 904
914 2 263 2620 894
914 3 380 2301 1000
914 4 370 2657 920
914 5 364 2598 963
915 0 364 2548 904
915 1 284 2561 905
915 2 263 2620 895
915 3 380 2351 1000
915 4 370 2656 920
915 5 364 2620 964
916 0 364 2436 904
916 1 285 2563 904
916 2 263 2619 894
916 3 380 2331 1000
916 4 370 2657 917
916 5 364 2566 966
917 0 364 2561 904
917 1 285 2563 904
917 2 263 2620 895
917 3 380 2326 1000
917 4 370 2655 920
917 5 364 2589 965
918 0 364 2507 904
918 1 285 2563 904
918 2 263 2620 894
918 3 380 2355 1000
918 4 370 2656 920
918 5 364 2566 965
919 0 364 2522 903
919 1 286 2563 903
919 2 263 2620 894
919 3 380 2279 1000
919 4 370 2656 917
919 5 364 2592 961
920 0 364 2543 904
920 1 286 2563 904
920 2 263 2621 894
920 3 380 2376 1000
920 4 370 2656 920
920 5 364 2588 964
921 0 364 2513 907
921 1 286 2563 904
921 2 263 2621 894
921 3 380 2336 1000
921 4 370 2656 917
921 5 364 2581 965
922 0 364 2505 907
922 1 286 2562 904
922 2 263 2621 894
922 3 380 2284 1000
922 4 370 2656 920
922 5 364 2572 965
923 0 364 2522 907
923 1 286 2562 903
923 2 263 2621 894
923 3 380 2356 1000
923 4 370 2656 920
923 5 364 2551 965
924 0 364 2543 907
924 1 287 2563 904
924 2 263 2620 895
924 3 380 2337 1000
924 4 370 2656 919
924 5 364 2541 965
925 0 364 2498 907
925 1 287 2562 904
925 2 263 2620 894
925 3 380 2319 1000
925 4 370 2656 920
925 5 364 2561 963
926 0 364 2569 904
926 1 287 2561 904
926 2 263 2617 895
926 3 380 2344 1000
926 4 370 2656 920
926 5 364 2589 965
927 0 364 2459 904
927 1 287 2558 904
927 2 263 2620 895
927 3 380 2352 1001
927 4 370 2656 920
927 5 364 2557 965
928 0 364 2543 904
928 1 288 2563 903
928 2 263 2620 895
928 3 380 2358 1000
928 4 370 2656 920
928 5 364 2553 965
929 0 364 2570 907
929 1 288 2559 905
929 2 263 2618 895
929 3 380 2367 1000
929 4 370 2656 920
929 5 364 2559 966
930 0 364 2547 904
930 1 288 2486 905
930 2 263 2619 895
930 3 380 2405 1000
930 4 370 2656 920
930 5 364 2627 964
931 0 364 2463 907
931 1 288 2562 903
931 2 263 2619 891
931 3 380 2479 1000
931 4 370 2656 920
931 5 364 2586 965
932 0 364 2580 907
932 1 288 2551 904
932 2 263 2619 894
932 3 380 2428 1000
932 4 370 2656 920
932 5 364 2609 965
933 0 364 2702 904
933 1 289 844 904
933 2 263 2620 894
933 3 380 2308 1000
933 4 370 2656 920
933 5 364 2565 965
934 0 364 2253 907
934 1 289 2562 904
934 2 263 2439 894
934 3 380 2280 1000
934 4 370 2657 920
934 5 364 2603 965
935 0 364 2395 907
935 1 289 2494 905
935 2 263 2621 894
935 3 380 2324 1000
935 4 370 2656 920
935 5 364 2588 965
936 0 364 2534 904
936 1 289 2562 904
936 2 263 2614 894
936 3 380 2335 1000
936 4 370 2656 920
936 5 364 2617 962
937 0 364 2525 904
937 1 289 2564 904
937 2 263 2620 894
937 3 380 2387 1000
937 4 370 2656 921
937 5 364 2489 966
938 0 364 2521 904
938 1 289 2562 903
938 2 263 2619 894
938 3 380 2327 1000
938 4 370 2656 917
938 5 364 2496 966
939 0 364 2509 904
939 1 289 2562 904
939 2 263 2619 894
939 3 380 2329 1000
939 4 370 2656 920
939 5 364 2565 966
940 0 364 2529 907
940 1 290 2563 904
940 2 263 2620 894
940 3 380 2323 1000
940 4 370 2656 920
940 5 364 2587 965
941 0 364 2554 903
941 1 290 2562 904
941 2 263 2619 895
941 3 380 2330 1000
941 4 370 2655 920
941 5 364 2555 965
942 0 364 2458 904
942 1 290 2563 905
942 2 263 2620 894
942 3 380 2307 1000
942 4 370 2657 920
942 5 364 2570 965
943 0 364 2597 904
943 1 290 2562 904
943 2 263 2620 895
943 3 380 2318 1000
943 4 370 2553 920
943 5 364 2513 965
944 0 364 2567 904
944 1 290 2562 904
944 2 263 2620 895
944 3 380 2323 1000
944 4 370 2636 920
944 5 364 2584 965
945 0 364 2511 907
945 1 290 2561 903
945 2 263 2621 895
945 3 380 2322 1000
945 4 370 2657 920
945 5 364 2604 965
946 0 364 2554 907
946 1 290 2562 904
946 2 263 2620 895
946 3 380 2315 1000
946 4 370 2656 917
946 5 364 2564 965
947 0 364 2563 903
947 1 291 2564 904
947 2 263 2620 894
947 3 380 2350 1000
947 4 370 2656 920
947 5 364 2587 961
948 0 364 2556 907
948 1 291 2563 904
948 2 263 2620 895
948 3 380 2323 1000
948 4 370 2657 920
948 5 364 2531 965
949 0 364 2589 907
949 1 291 2562 904
949 2 263 2620 894
949 3 380 2353 1000
949 4 370 2656 917
949 5 364 2609 961
950 0 364 2559 904
950 1 291 2563 904
950 2 263 2620 894
950 3 380 2348 1000
950 4 370 2656 920
950 5 364 2599 965
951 0 364 2576 904
951 1 291 2563 904
951 2 263 2620 894
951 3 380 2261 1000
951 4 370 2656 920
951 5 364 2552 965
952 0 364 2486 904
952 1 291 2564 904
952 2 263 2620 895
952 3 380 2330 1000
952 4 370 2656 921
952 5 364 2599 965
953 0 364 2527 907
953 1 292 2562 904
953 2 263 2619 894
953 3 380 2293 1000
953 4 370 2656 917
953 5 364 2579 965
954 0 364 2560 907
954 1 292 2563 904
954 2 263 2619 894
954 3 380 2353 1000
954 4 370 2656 920
954 5 364 2541 965
955 0 364 2583 903
955 1 292 2563 904
955 2 263 2619 895
955 3 380 2406 1001
955 4 370 2656 920
955 5 364 2547 965
956 0 364 2544 904
956 1 292 2563 904
956 2 263 2621 895
956 3 380 2334 1001
956 4 370 2655 920
956 5 364 2597 965
957 0 364 2511 904
957 1 292 2563 903
957 2 263 2621 895
957 3 380 2342 1001
957 4 370 2656 917
957 5 364 2640 963
958 0 364 2512 907
958 1 292 2563 904
958 2 263 2621 894
958 3 380 2368 1000
958 4 370 2656 920
958 5 364 2552 966
959 0 364 2515 907
959 1 292 2561 904
959 2 264 2618 895
959 3 380 2304 1000
959 4 370 2656 920
959 5 364 2580 963
960 0 364 2538 904
960 1 292 2561 904
960 2 263 2620 895
960 3 380 2280 1000
960 4 370 2657 920
960 5 364 2588 963
961 0 364 2495 907
961 1 292 2563 904
961 2 264 2620 891
961 3 380 2328 1001
961 4 370 2656 921
961 5 364 2555 965
962 0 364 2579 907
962 1 292 2563 904
962 2 263 2620 895
962 3 380 2383 1000
962 4 370 2656 920
962 5 364 2577 965
963 0 364 2527 907
963 1 292 2563 903
963 2 264 2619 895
963 3 380 2328 1001
963 4 370 2656 917
963 5 364 2606 962
964 0 364 2525 903
964 1 292 2561 904
964 2 263 2620 894
964 3 380 2329 1000
964 4 370 2656 920
964 5 364 2597 965
965 0 364 2515 904
965 1 293 2564 904
965 2 263 2620 894
965 3 380 2370 1001
965 4 370 2657 917
965 5 364 2580 965
966 0 364 2537 904
966 1 293 2562 904
966 2 263 2620 895
966 3 380 2319 1000
966 4 370 2656 920
966 5 364 2595 967
967 0 364 2544 904
967 1 293 2563 903
967 2 263 2620 894
967 3 380 2330 1001
967 4 370 2656 920
967 5 364 2598 961
968 0 364 2508 904
968 1 293 2562 903
968 2 263 2620 895
968 3 380 2328 1000
968 4 370 2656 920
968 5 364 2574 965
969 0 364 2531 907
969 1 293 2563 904
969 2 263 2619 891
969 3 380 2342 1000
969 4 370 2656 919
969 5 364 2556 962
970 0 364 2524 904
970 1 293 2563 904
970 2 262 2620 891
970 3 380 2324 1000
970 4 370 2656 921
970 5 364 2578 961
971 0 364 2517 905
971 1 293 2564 903
971 2 262 2621 894
971 3 380 2364 1000
971 4 370 2656 920
971 5 364 2606 961
972 0 364 2550 903
972 1 294 2563 904
972 2 262 2621 891
972 3 380 2406 1000
972 4 370 2656 920
972 5 364 2626 965
973 0 364 2585 907
973 1 293 2560 905
973 2 262 2619 895
973 3 380 2337 1001
973 4 370 2657 917
973 5 364 2605 962
974 0 364 2552 904
974 1 293 2563 904
974 2 262 2620 895
974 3 380 2388 1000
974 4 370 2656 920
974 5 364 2551 962
975 0 364 2467 904
975 1 294 2563 903
975 2 262 2619 891
975 3 380 2299 1000
975 4 370 2656 920
975 5 364 2576 965
976 0 364 2556 907
976 1 294 2562 904
976 2 262 2619 891
976 3 380 2332 1000
976 4 370 2657 920
976 5 364 2610 962
977 0 364 2564 904
977 1 294 2563 904
977 2 262 2619 894
977 3 380 2372 1000
977 4 370 2656 917
977 5 364 2621 962
978 0 364 2505 907
978 1 294 2561 904
978 2 262 2620 895
978 3 380 2327 1000
978 4 370 2656 920
978 5 364 2577 962
979 0 364 2548 907
979 1 294 2561 904
979 2 263 2620 895
979 3 380 2324 1000
979 4 370 2656 920
979 5 364 2583 961
980 0 364 2536 907
980 1 294 2564 904
980 2 263 2619 895
980 3 380 2326 1000
980 4 370 2656 920
980 5 364 2545 965
981 0 364 2485 907
981 1 294 2563 904
981 2 263 2619 895
981 3 380 2359 1000
981 4 370 2655 920
981 5 364 2607 962
982 0 364 2532 907
982 1 294 2563 904
982 2 263 2620 894
982 3 380 2347 1000
982 4 370 2656 920
982 5 364 2571 965
983 0 364 2520 907
983 1 294 2563 904
983 2 263 2621 891
983 3 380 2367 1001
983 4 370 2656 920
983 5 364 2557 965
984 0 364 2531 907
984 1 295 2563 904
984 2 263 2619 892
984 3 380 2355 1000
984 4 370 2655 917
984 5 364 2607 961
985 0 364 2519 907
985 1 295 2563 904
985 2 263 2620 895
985 3 380 2350 1001
985 4 370 2656 921
985 5 364 2617 965
986 0 364 2501 904
986 1 295 2563 904
986 2 263 2620 895
986 3 380 2368 1001
986 4 370 2656 920
986 5 364 2587 962
987 0 364 2511 904
987 1 295 2562 903
987 2 263 2620 895
987 3 380 2401 1001
987 4 370 2656 920
987 5 364 2608 965
988 0 364 2497 904
988 1 295 2563 903
988 2 263 2619 894
988 3 380 2350 1001
988 4 370 2656 920
988 5 364 2600 963
989 0 364 2548 904
989 1 295 2562 902
989 2 263 2619 895
989 3 380 2359 1001
989 4 370 2656 917
989 5 364 2568 966
990 0 364 2536 907
990 1 295 2562 904
990 2 263 2621 894
990 3 380 2381 1001
990 4 370 2656 920
990 5 364 2579 966
991 0 364 2436 907
991 1 295 2562 903
991 2 263 2618 892
991 3 380 2314 1001
991 4 370 2656 920
991 5 364 2557 962
992 0 364 2456 904
992 1 295 2563 904
992 2 263 2618 891
992 3 380 2320 1001
992 4 370 2656 920
992 5 364 2593 965
993 0 364 2522 907
993 1 295 2561 904
993 2 263 2620 891
993 3 380 2333 1001
993 4 370 2656 920
993 5 364 2602 964
994 0 364 2511 904
994 1 295 2562 904
994 2 263 2619 894
994 3 380 2361 1001
994 4 370 2656 920
994 5 364 2603 961
995 0 364 2538 907
995 1 296 2563 904
995 2 263 2620 891
995 3 380 2339 1001
995 4 370 2656 920
995 5 364 2572 961
996 0 364 2514 907
996 1 295 2563 904
996 2 263 2620 894
996 3 380 2326 1001
996 4 370 2656 920
996 5 364 2602 961
997 0 364 2507 907
997 1 295 2563 903
997 2 263 2621 895
997 3 380 2365 1001
997 4 370 2655 920
997 5 364 2573 965
998 0 364 2523 904
998 1 295 2562 904
998 2 263 2621 891
998 3 380 2356 1001
998 4 370 2656 920
998 5 364 2554 965
999 0 364 2530 907
999 1 296 2562 904
999 2 263 2619 891
999 3 380 2342 1001
999 4 370 2656 920
999 5 364 2610 965
1000 0 364 2543 904
1000 1 296 2563 904
1000 2 263 2619 894
1000 3 380 2349 1000
1000 4 370 2655 920
1000 5 364 2574 967
1001 0 364 2544 904
1001 1 296 2561 903
1001 2 263 2619 894
1001 3 380 2319 1000
1001 4 370 2656 920
1001 5 364 2527 961
1002 0 364 2531 904
1002 1 296 2561 904
1002 2 263 2620 895
1002 3 380 2331 1000
1002 4 370 2656 920
1002 5 364 2559 965
1003 0 364 2467 904
1003 1 296 2562 905
1003 2 263 2619 895
1003 3 380 2383 1001
1003 4 370 2656 920
1003 5 364 2607 965
1004 0 364 2466 904
1004 1 296 2563 904
1004 2 263 2620 895
1004 3 380 2325 1001
1004 4 370 2656 920
1004 5 364 2576 962
1005 0 364 2493 904
1005 1 296 2563 904
1005 2 263 2619 895
1005 3 380 2392 1001
1005 4 370 2656 920
1005 5 364 2595 965
1006 0 364 2507 904
1006 1 296 2561 902
1006 2 263 2620 891
1006 3 380 2323 1000
1006 4 370 2657 920
1006 5 364 2579 965
1007 0 364 2507 904
1007 1 296 2561 904
1007 2 263 2618 894
1007 3 380 2320 1000
1007 4 370 2656 920
1007 5 364 2574 965
1008 0 364 2538 903
1008 1 296 2562 904
1008 2 263 2619 895
1008 3 380 2341 1000
1008 4 370 2656 920
1008 5 364 2611 965
1009 0 364 2527 904
1009 1 296 2562 904
1009 2 263 2620 894
1009 3 380 2345 1001
1009 4 370 2656 917
1009 5 364 2560 965
1010 0 364 2489 904
1010 1 296 2562 904
1010 2 263 2621 895
1010 3 380 2305 1000
1010 4 370 2657 920
1010 5 364 2650 962
1011 0 364 2563 904
1011 1 297 2562 903
1011 2 263 2619 891
1011 3 380 2333 1001
1011 4 370 2656 920
1011 5 364 2571 965
1012 0 364 2556 904
1012 1 296 2563 904
1012 2 263 2621 895
1012 3 380 2360 1001
1012 4 370 2656 920
1012 5 364 2557 963
1013 0 364 2552 907
1013 1 296 2562 905
1013 2 263 2621 895
1013 3 380 2321 1001
1013 4 370 2656 917
1013 5 364 2534 962
1014 0 364 2464 908
1014 1 296 2563 904
1014 2 263 2618 892
1014 3 380 2312 1001
1014 4 370 2657 920
1014 5 364 2604 963
1015 0 364 2522 904
1015 1 296 2562 904
1015 2 263 2618 895
1015 3 381 2363 1001
1015 4 370 2656 920
1015 5 364 2567 966
1016 0 364 2493 904
1016 1 296 2562 904
1016 2 264 2619 894
1016 3 380 2385 1001
1016 4 370 2656 920
1016 5 364 2575 965
1017 0 364 2508 904
1017 1 297 2562 904
1017 2 263 2620 894
1017 3 380 2369 1001
1017 4 370 2656 920
1017 5 364 2581 965
1018 0 364 2547 904
1018 1 296 2562 904
1018 2 263 2619 895
1018 3 380 2342 1001
1018 4 370 2657 917
1018 5 364 2609 962
1019 0 364 2534 907
1019 1 297 2563 904
1019 2 263 2618 894
1019 3 380 2342 1001
1019 4 370 2656 920
1019 5 364 2584 963
1020 0 364 2510 907
1020 1 297 2562 903
1020 2 263 2621 894
1020 3 380 2344 1001
1020 4 370 2656 920
1020 5 364 2625 965
1021 0 364 2513 904
1021 1 297 2563 903
1021 2 263 2618 891
1021 3 381 2339 1001
1021 4 370 2656 922
1021 5 364 2573 961
1022 0 364 2490 908
1022 1 297 2563 903
1022 2 263 2619 894
1022 3 380 2388 1001
1022 4 370 2655 921
1022 5 364 2569 965
1023 0 364 2527 904
1023 1 297 2561 903
1023 2 263 2618 892
1023 3 380 2345 1002
1023 4 370 2656 920
1023 5 364 2534 961
1024 0 364 2500 904
1024 1 297 2561 904
1024 2 264 2619 891
1024 3 380 2370 1002
1024 4 370 2656 920
1024 5 364 2609 966
1025 0 364 2539 904
1025 1 297 2563 904
1025 2 264 2620 891
1025 3 380 2347 1002
1025 4 370 2656 917
1025 5 364 2576 965
1026 0 364 2524 904
1026 1 297 2564 903
1026 2 264 2618 894
1026 3 381 2326 1001
1026 4 370 2656 920
1026 5 364 2543 965
1027 0 364 2616 904
1027 1 297 2562 904
1027 2 264 2620 894
1027 3 380 2337 1001
1027 4 370 2656 920
1027 5 364 2569 965
1028 0 364 2568 904
1028 1 297 2562 903
1028 2 264 2621 892
1028 3 380 2364 1001
1028 4 370 2656 920
1028 5 364 2557 966
1029 0 364 2562 904
1029 1 297 2563 904
1029 2 264 2618 895
1029 3 381 2329 1001
1029 4 370 2656 920
1029 5 364 2524 961
1030 0 364 2483 904
1030 1 297 2563 903
1030 2 264 2619 894
1030 3 381 2336 1001
1030 4 370 2657 920
1030 5 364 2586 965
1031 0 364 2531 903
1031 1 297 2563 905
1031 2 264 2619 895
1031 3 381 2359 1001
1031 4 370 2656 917
1031 5 364 2615 965
1032 0 364 2549 904
1032 1 297 2563 904
1032 2 264 2620 895
1032 3 381 2324 1000
1032 4 370 2657 917
1032 5 364 2557 965
1033 0 364 2530 904
1033 1 298 2563 904
1033 2 264 2618 894
1033 3 381 2377 1001
1033 4 370 2656 920
1033 5 364 2586 965
1034 0 364 2457 904
1034 1 298 2563 904
1034 2 264 2620 891
1034 3 381 2329 1001
1034 4 370 2656 920
1034 5 364 2522 966
1035 0 364 2483 904
1035 1 298 2563 902
1035 2 264 2620 891
1035 3 381 2345 1001
1035 4 370 2656 920
1035 5 364 2569 965
1036 0 364 2551 904
1036 1 298 2561 904
1036 2 264 2618 891
1036 3 381 2359 1000
1036 4 370 2656 919
1036 5 364 2609 961
1037 0 364 2536 904
1037 1 298 2562 904
1037 2 264 2619 894
1037 3 380 2446 1001
1037 4 370 2656 920
1037 5 364 2602 962
1038 0 364 2496 904
1038 1 298 2562 903
1038 2 264 2619 895
1038 3 380 2362 1001
1038 4 370 2656 920
1038 5 364 2568 961
1039 0 364 2554 904
1039 1 298 2562 905
1039 2 264 2618 894
1039 3 380 2384 1001
1039 4 370 2656 920
1039 5 364 2603 965
1040 0 364 2582 904
1040 1 298 2563 904
1040 2 264 2619 895
1040 3 381 2351 1000
1040 4 370 2656 920
1040 5 364 2599 965
1041 0 364 2519 904
